arquivo,aba,valor_ultimo_na_linha,status
C3981108.xlsx,IR_CS_ANUAL,10759.81,ok
C4345337.xlsx,IR_CS_ANUAL,20228.7,ok
C4606163.xlsx,IR_CS_ANUAL,17417.47,ok
C5008971.xlsx,IR_CS_ANUAL,22347.8,ok
C4640653.xlsx,IR_CS_ANUAL,30519.51,ok
C4656339.xlsx,IR_CS_ANUAL,30550.73,ok
C4917159.xlsx,IR_CS_ANUAL,10379.25,ok
C4147572.xlsx,IR_CS_ANUAL,40447.72,ok
C4523905.xlsx,IR_CS_ANUAL,24648.69,ok
C4323446.xlsx,IR_CS_ANUAL,11719.28,ok
C5055144.xlsx,IR_CS_ANUAL,32991.55,ok
C4660912.xlsx,IR_CS_ANUAL,16195.8,ok
C4423598.xlsx,IR_CS_ANUAL,19538.79,ok
C4642676.xlsx,IR_CS_ANUAL,22358.7,ok
C4662683.xlsx,IR_CS_ANUAL,15777.7,ok
C4323458.xlsx,IR_CS_ANUAL,11861.53,ok
C4605743.xlsx,IR_CS_ANUAL,1804.5,ok
C4390491.xlsx,IR_CS_ANUAL,26245.63,ok
C4650283.xlsx,IR_CS_ANUAL,19448.01,ok
C3840601.xlsx,IR_CS_ANUAL,3.590.540.000.000.000,ok
C4632916.xlsx,IR_CS_ANUAL,21105.75,ok
C4581112.xlsx,IR_CS_ANUAL,3775.96,ok
C4447522.xlsx,IR_CS_ANUAL,29413.36,ok
C4364827.xlsx,IR_CS_ANUAL,18741.55,ok
C4655003.xlsx,IR_CS_ANUAL,12128.14,ok
C4841588.xlsx,IR_CS_ANUAL,22574.57,ok
C4667299.xlsx,IR_CS_ANUAL,20468.4,ok
C4550957.xlsx,IR_CS_ANUAL,18261.85,ok
C4053269.xlsx,IR_CS_ANUAL,16409.08,ok
C5024258.xlsx,IR_CS_ANUAL,50890.89,ok
C3688403.xlsx,IR_CS_ANUAL,27584.48,ok
C4447001.xlsx,IR_CS_ANUAL,16691.3,ok
C4412563.xlsx,IR_CS_ANUAL,14049.23,ok
C4462688.xlsx,IR_CS_ANUAL,6951.29,ok
C3937561.xlsx,IR_CS_ANUAL,12161.11,ok
C4347259.xlsx,IR_CS_ANUAL,2.039.619.999.999.990,ok
C3682853.xlsx,IR_CS_ANUAL,23812.71,ok
C3838221.xlsx,IR_CS_ANUAL,54660.26,ok
C3661172.xlsx,IR_CS_ANUAL,20516.4,ok
C4686965.xlsx,IR_CS_ANUAL,28183.74,ok
C4447171.xlsx,IR_CS_ANUAL,13074.78,ok
C4902138.xlsx,IR_CS_ANUAL,9923.25,ok
C3982468.xlsx,IR_CS_ANUAL,33581.09,ok
C4452723.xlsx,IR_CS_ANUAL,51542.41,ok
C4653294.xlsx,IR_CS_ANUAL,3.701.064.999.999.990,ok
C4648528.xlsx,IR_CS_ANUAL,21612.5,ok
C4389849.xlsx,IR_CS_ANUAL,5.244.799.999.999.990,ok
C4450483.xlsx,IR_CS_ANUAL,21516.58,ok
C4893537.xlsx,IR_CS_ANUAL,9.053.669.999.999.990,ok
C4629515.xlsx,IR_CS_ANUAL,24367.58,ok
C4075164.xlsx,IR_CS_ANUAL,15885.05,ok
C4162996.xlsx,IR_CS_ANUAL,48018.82,ok
C4291463.xlsx,IR_CS_ANUAL,8938.71,ok
C4074464.xlsx,IR_CS_ANUAL,-570.88,ok
C4638591.xlsx,IR_CS_ANUAL,36208.52,ok
C4343733.xlsx,IR_CS_ANUAL,25874.42,ok
C4574749.xlsx,IR_CS_ANUAL,11165.95,ok
C4495720.xlsx,IR_CS_ANUAL,19616.54,ok
C3751808.xlsx,IR_CS_ANUAL,33195.89,ok
C4607114.xlsx,IR_CS_ANUAL,10998.6,ok
C5027228.xlsx,IR_CS_ANUAL,-7.027.580.000.000.000,ok
C4085619.xlsx,IR_CS_ANUAL,13843.76,ok
C3918603.xlsx,IR_CS_ANUAL,16714.44,ok
C3675503.xlsx,IR_CS_ANUAL,14503.88,ok
C4491126.xlsx,IR_CS_ANUAL,-500,ok
C5015502.xlsx,IR_CS_ANUAL,42648.48,ok
C4409058.xlsx,IR_CS_ANUAL,8254.18,ok
C4647030.xlsx,IR_CS_ANUAL,18926,ok
C3612198.xlsx,IR_CS_ANUAL,23408.66,ok
C3912779.xlsx,IR_CS_ANUAL,16464.36,ok
C4589183.xlsx,IR_CS_ANUAL,1.850.529.999.999.990,ok
C5001680.xlsx,IR_CS_ANUAL,11240.86,ok
C4213409.xlsx,IR_CS_ANUAL,24415.38,ok
C3666889.xlsx,IR_CS_ANUAL,-11759.02,ok
C3717609.xlsx,IR_CS_ANUAL,11883.37,ok
C4899404.xlsx,IR_CS_ANUAL,21432.57,ok
C4341523.xlsx,IR_CS_ANUAL,23022.9,ok
C4415771.xlsx,IR_CS_ANUAL,10154.16,ok
C4247481.xlsx,IR_CS_ANUAL,17158.45,ok
C4601009.xlsx,IR_CS_ANUAL,30749.62,ok
C3744566.xlsx,IR_CS_ANUAL,40704.86,ok
C4594919.xlsx,IR_CS_ANUAL,27519.94,ok
C5221261.xlsx,IR_CS_ANUAL,-201358.55,ok
C4641433.xlsx,IR_CS_ANUAL,31608.68,ok
C4672856.xlsx,IR_CS_ANUAL,16873.87,ok
C4019436.xlsx,IR_CS_ANUAL,13263.31,ok
C4663454.xlsx,IR_CS_ANUAL,32397.76,ok
C4203010.xlsx,IR_CS_ANUAL,14860.28,ok
C4084106.xlsx,IR_CS_ANUAL,3.211.880.000.000.000,ok
C4956273.xlsx,IR_CS_ANUAL,29943.99,ok
C4348393.xlsx,IR_CS_ANUAL,14934.41,ok
C4164086.xlsx,IR_CS_ANUAL,19958.42,ok
C4464637.xlsx,IR_CS_ANUAL,24091.16,ok
C4663045.xlsx,IR_CS_ANUAL,27933.34,ok
C3676115.xlsx,IR_CS_ANUAL,7335.79,ok
C4574698.xlsx,IR_CS_ANUAL,14828.67,ok
C4578919.xlsx,IR_CS_ANUAL,20164.69,ok
C4142740.xlsx,IR_CS_ANUAL,14444.39,ok
C3961721.xlsx,IR_CS_ANUAL,3.097.939.999.999.990,ok
C4651700.xlsx,IR_CS_ANUAL,17796.45,ok
C4428599.xlsx,IR_CS_ANUAL,28129.63,ok
C4769387.xlsx,IR_CS_ANUAL,11330.47,ok
C4599304.xlsx,IR_CS_ANUAL,25868.92,ok
C3733061.xlsx,IR_CS_ANUAL,3.329.124.999.999.990,ok
C3707463.xlsx,IR_CS_ANUAL,8889.69,ok
C4867115.xlsx,IR_CS_ANUAL,10489.08,ok
C4293190.xlsx,IR_CS_ANUAL,13808.87,ok
C4681947.xlsx,IR_CS_ANUAL,32162.98,ok
C4617786.xlsx,IR_CS_ANUAL,14582.93,ok
C4677849.xlsx,IR_CS_ANUAL,26490.91,ok
C3612630.xlsx,IR_CS_ANUAL,31563.27,ok
C5013368.xlsx,IR_CS_ANUAL,10279.06,ok
C4684427.xlsx,IR_CS_ANUAL,28608.35,ok
C3726786.xlsx,IR_CS_ANUAL,5357.9,ok
C4440623.xlsx,IR_CS_ANUAL,8498.3,ok
C4546010.xlsx,IR_CS_ANUAL,5.190.689.999.999.990,ok
C4619170.xlsx,IR_CS_ANUAL,1.023.489.999.999.990,ok
C4456981.xlsx,IR_CS_ANUAL,10660.01,ok
C4912801.xlsx,IR_CS_ANUAL,24533.11,ok
C4328914.xlsx,IR_CS_ANUAL,10215.19,ok
C4871249.xlsx,IR_CS_ANUAL,3.908.060.000.000.000,ok
C4143489.xlsx,IR_CS_ANUAL,1.253.299.999.999.990,ok
C4124960.xlsx,IR_CS_ANUAL,8230.93,ok
C4496739.xlsx,IR_CS_ANUAL,1.010.400.000.000.000,ok
C4613947.xlsx,IR_CS_ANUAL,25208.82,ok
C4572828.xlsx,IR_CS_ANUAL,-2175.03,ok
C4080580.xlsx,IR_CS_ANUAL,3323.9,ok
C4066831.xlsx,IR_CS_ANUAL,14854.84,ok
C4498983.xlsx,IR_CS_ANUAL,36516.62,ok
C3636408.xlsx,IR_CS_ANUAL,10407.41,ok
C4895614.xlsx,IR_CS_ANUAL,5481.27,ok
C4209469.xlsx,IR_CS_ANUAL,8540.7,ok
C4360176.xlsx,IR_CS_ANUAL,55005.49,ok
C4459754.xlsx,IR_CS_ANUAL,13065.05,ok
C4399207.xlsx,IR_CS_ANUAL,20827.78,ok
C4400991.xlsx,IR_CS_ANUAL,13847.55,ok
C4562355.xlsx,IR_CS_ANUAL,29426.02,ok
C4443398.xlsx,IR_CS_ANUAL,17960.34,ok
C4565422.xlsx,IR_CS_ANUAL,21129.52,ok
C4410337.xlsx,IR_CS_ANUAL,13489.86,ok
C5000015.xlsx,IR_CS_ANUAL,23758.01,ok
C4213120.xlsx,IR_CS_ANUAL,14019.69,ok
C5006505.xlsx,IR_CS_ANUAL,20253.02,ok
C4594197.xlsx,IR_CS_ANUAL,31069.16,ok
C3846255.xlsx,IR_CS_ANUAL,12338.01,ok
C4177778.xlsx,IR_CS_ANUAL,7.718.529.999.999.990,ok
C4829218.xlsx,IR_CS_ANUAL,19578.11,ok
C5013181.xlsx,IR_CS_ANUAL,12302.51,ok
C3785288.xlsx,IR_CS_ANUAL,15303.56,ok
C5045336.xlsx,IR_CS_ANUAL,11504.83,ok
C4896143.xlsx,IR_CS_ANUAL,20754.93,ok
C3935190.xlsx,IR_CS_ANUAL,2600.91,ok
C3620844.xlsx,IR_CS_ANUAL,5.024.219.999.999.990,ok
C4646723.xlsx,IR_CS_ANUAL,26046.16,ok
C4368766.xlsx,IR_CS_ANUAL,10535.39,ok
C4577789.xlsx,IR_CS_ANUAL,111973.87,ok
C3894432.xlsx,IR_CS_ANUAL,7056.91,ok
C4220902.xlsx,IR_CS_ANUAL,31509.81,ok
C4362228.xlsx,IR_CS_ANUAL,31785.2,ok
C4455831.xlsx,IR_CS_ANUAL,21516.67,ok
C4539125.xlsx,IR_CS_ANUAL,-1000.02,ok
C4795179.xlsx,IR_CS_ANUAL,5.108.540.000.000.000,ok
C4699330.xlsx,IR_CS_ANUAL,16300.35,ok
C3764407.xlsx,IR_CS_ANUAL,5059.73,ok
C4596084.xlsx,IR_CS_ANUAL,222706.78,ok
C4365788.xlsx,IR_CS_ANUAL,13391.29,ok
C4628326.xlsx,IR_CS_ANUAL,18570.33,ok
C4662166.xlsx,IR_CS_ANUAL,8.439.799.999.999.990,ok
C5021717.xlsx,IR_CS_ANUAL,62074.89,ok
C3949125.xlsx,IR_CS_ANUAL,13853.3,ok
C4880689.xlsx,IR_CS_ANUAL,14251.49,ok
C3557709.xlsx,IR_CS_ANUAL,10301,ok
C3825540.xlsx,IR_CS_ANUAL,24845.8,ok
C4534165.xlsx,IR_CS_ANUAL,18201.45,ok
C4257285.xlsx,IR_CS_ANUAL,11629.86,ok
C4118672.xlsx,IR_CS_ANUAL,16111.93,ok
C4042403.xlsx,IR_CS_ANUAL,6764.87,ok
C5220717.xlsx,IR_CS_ANUAL,154170.93,ok
C3642811.xlsx,IR_CS_ANUAL,10408.87,ok
C3579379.xlsx,IR_CS_ANUAL,8.148.400.000.000.000,ok
C4574753.xlsx,IR_CS_ANUAL,-105.67,ok
C4520232.xlsx,IR_CS_ANUAL,27526.52,ok
C4208167.xlsx,IR_CS_ANUAL,24247.77,ok
C3731792.xlsx,IR_CS_ANUAL,14396.06,ok
C4409828.xlsx,IR_CS_ANUAL,3648.25,ok
C4633207.xlsx,IR_CS_ANUAL,27413.64,ok
C4355886.xlsx,IR_CS_ANUAL,18531.23,ok
C4488631.xlsx,IR_CS_ANUAL,17621.39,ok
C3643317.xlsx,IR_CS_ANUAL,6512.52,ok
C4389729.xlsx,IR_CS_ANUAL,6.851.709.999.999.990,ok
C4692139.xlsx,IR_CS_ANUAL,32541.34,ok
C4671964.xlsx,IR_CS_ANUAL,22557.43,ok
C4314585.xlsx,IR_CS_ANUAL,2.529.000.000.000.010,ok
C4255165.xlsx,IR_CS_ANUAL,16665,ok
C3763961.xlsx,IR_CS_ANUAL,60605.32,ok
C4629079.xlsx,IR_CS_ANUAL,12362.16,ok
C4526325.xlsx,IR_CS_ANUAL,14552.02,ok
C3932801.xlsx,IR_CS_ANUAL,16433.1,ok
C4900348.xlsx,IR_CS_ANUAL,8398.47,ok
C4214447.xlsx,IR_CS_ANUAL,2.843.779.999.999.990,ok
C3856075.xlsx,IR_CS_ANUAL,28975.51,ok
C4894592.xlsx,IR_CS_ANUAL,17329.42,ok
C5038061.xlsx,IR_CS_ANUAL,159729.16,ok
C4682672.xlsx,IR_CS_ANUAL,6498.23,ok
C4838039.xlsx,IR_CS_ANUAL,8027.91,ok
C4345236.xlsx,IR_CS_ANUAL,16652.84,ok
C4531508.xlsx,IR_CS_ANUAL,65763.83,ok
C4458404.xlsx,IR_CS_ANUAL,28705.62,ok
C4542241.xlsx,IR_CS_ANUAL,23729.68,ok
C4824899.xlsx,IR_CS_ANUAL,7.943.889.999.999.990,ok
C3928897.xlsx,IR_CS_ANUAL,21355.76,ok
C3715661.xlsx,IR_CS_ANUAL,24802.89,ok
C3995095.xlsx,IR_CS_ANUAL,10282.54,ok
C5221163.xlsx,IR_CS_ANUAL,26554.06,ok
C3712779.xlsx,IR_CS_ANUAL,9633.22,ok
C3933815.xlsx,IR_CS_ANUAL,8677.03,ok
C5016237.xlsx,IR_CS_ANUAL,7176.76,ok
C3693309.xlsx,IR_CS_ANUAL,7.736.119.999.999.990,ok
C4037117.xlsx,IR_CS_ANUAL,21813.57,ok
C4509314.xlsx,IR_CS_ANUAL,20647.45,ok
C4422812.xlsx,IR_CS_ANUAL,14075.11,ok
C4491615.xlsx,IR_CS_ANUAL,13899.11,ok
C5029412.xlsx,IR_CS_ANUAL,3162.35,ok
C3567456.xlsx,IR_CS_ANUAL,31768.71,ok
C4598361.xlsx,IR_CS_ANUAL,17465.7,ok
C4211754.xlsx,IR_CS_ANUAL,11744.62,ok
C4604190.xlsx,IR_CS_ANUAL,30695.02,ok
C4484605.xlsx,IR_CS_ANUAL,20787.46,ok
C4161383.xlsx,IR_CS_ANUAL,15882.78,ok
C3693824.xlsx,IR_CS_ANUAL,15539.07,ok
C4232006.xlsx,IR_CS_ANUAL,24760.29,ok
C4335905.xlsx,IR_CS_ANUAL,16089.5,ok
C3698393.xlsx,IR_CS_ANUAL,9777.84,ok
C4612423.xlsx,IR_CS_ANUAL,12127.71,ok
C4001031.xlsx,IR_CS_ANUAL,11033.4,ok
C3953125.xlsx,IR_CS_ANUAL,1356.02,ok
C4169734.xlsx,IR_CS_ANUAL,18785.02,ok
C4640498.xlsx,IR_CS_ANUAL,27530.41,ok
C4831967.xlsx,IR_CS_ANUAL,7.346.920.000.000.000,ok
C3759054.xlsx,IR_CS_ANUAL,17879.05,ok
C3650904.xlsx,IR_CS_ANUAL,22901.23,ok
C4365901.xlsx,IR_CS_ANUAL,2103.75,ok
C3832618.xlsx,IR_CS_ANUAL,26750.02,ok
C3999506.xlsx,IR_CS_ANUAL,13385.42,ok
C4203689.xlsx,IR_CS_ANUAL,6289.72,ok
C4543156.xlsx,IR_CS_ANUAL,17198.24,ok
C4201307.xlsx,IR_CS_ANUAL,8911.64,ok
C4269172.xlsx,IR_CS_ANUAL,14519.63,ok
C4848584.xlsx,IR_CS_ANUAL,13387.79,ok
C4253998.xlsx,IR_CS_ANUAL,12151.5,ok
C4405559.xlsx,IR_CS_ANUAL,27643.33,ok
C4737555.xlsx,IR_CS_ANUAL,17365.19,ok
C3853022.xlsx,IR_CS_ANUAL,6930.63,ok
C4622702.xlsx,IR_CS_ANUAL,15542.56,ok
C4552229.xlsx,IR_CS_ANUAL,24342.1,ok
C4489301.xlsx,IR_CS_ANUAL,21198.07,ok
C4531873.xlsx,IR_CS_ANUAL,20435.58,ok
C4333163.xlsx,IR_CS_ANUAL,14787.16,ok
C3847060.xlsx,IR_CS_ANUAL,25114.66,ok
C4030630.xlsx,IR_CS_ANUAL,12309,ok
C4530359.xlsx,IR_CS_ANUAL,10276.55,ok
C4425835.xlsx,IR_CS_ANUAL,25602.62,ok
C4477288.xlsx,IR_CS_ANUAL,55086.67,ok
C4386821.xlsx,IR_CS_ANUAL,6808.68,ok
C4963979.xlsx,IR_CS_ANUAL,-9580.3,ok
C4872663.xlsx,IR_CS_ANUAL,14598.16,ok
C4432575.xlsx,IR_CS_ANUAL,17090.69,ok
C4116042.xlsx,IR_CS_ANUAL,42964.72,ok
C3780415.xlsx,IR_CS_ANUAL,8600.26,ok
C3993087.xlsx,IR_CS_ANUAL,44016.11,ok
C4222716.xlsx,IR_CS_ANUAL,15997.84,ok
C4449929.xlsx,IR_CS_ANUAL,6793.66,ok
C4626973.xlsx,IR_CS_ANUAL,33316.49,ok
C4128720.xlsx,IR_CS_ANUAL,26379.08,ok
C3927485.xlsx,IR_CS_ANUAL,3.954.289.999.999.990,ok
C4864311.xlsx,IR_CS_ANUAL,11689.2,ok
C4679887.xlsx,IR_CS_ANUAL,23005.47,ok
C4911012.xlsx,IR_CS_ANUAL,9026.35,ok
C4699266.xlsx,IR_CS_ANUAL,3.064.224.000.000.000,ok
C4669551.xlsx,IR_CS_ANUAL,27637.15,ok
C5061146.xlsx,IR_CS_ANUAL,9.596.349.999.999.990,ok
C4161549.xlsx,IR_CS_ANUAL,13041.34,ok
C4596763.xlsx,IR_CS_ANUAL,27435.17,ok
C3776259.xlsx,IR_CS_ANUAL,8189.51,ok
C4582465.xlsx,IR_CS_ANUAL,13744.97,ok
C4695768.xlsx,IR_CS_ANUAL,28149.26,ok
C3591878.xlsx,IR_CS_ANUAL,11253.01,ok
C4653097.xlsx,IR_CS_ANUAL,6.103.830.000.000.000,ok
C4903433.xlsx,IR_CS_ANUAL,14496.4,ok
C4697813.xlsx,IR_CS_ANUAL,13362.54,ok
C4583460.xlsx,IR_CS_ANUAL,-1225,ok
C4380083.xlsx,IR_CS_ANUAL,27566.4,ok
C4144826.xlsx,IR_CS_ANUAL,12273.93,ok
C4933482.xlsx,IR_CS_ANUAL,-2274.12,ok
C4688373.xlsx,IR_CS_ANUAL,62931.71,ok
C4699403.xlsx,IR_CS_ANUAL,30284.02,ok
C4916145.xlsx,IR_CS_ANUAL,15366.39,ok
C4667857.xlsx,IR_CS_ANUAL,34224.54,ok
C5003305.xlsx,IR_CS_ANUAL,28886.39,ok
C4971251.xlsx,IR_CS_ANUAL,47011.53,ok
C4837964.xlsx,IR_CS_ANUAL,12073.28,ok
C4332122.xlsx,IR_CS_ANUAL,14078.98,ok
C4714160.xlsx,IR_CS_ANUAL,11894.13,ok
C5025226.xlsx,IR_CS_ANUAL,20788.31,ok
C4878822.xlsx,IR_CS_ANUAL,28545.43,ok
C3995235.xlsx,IR_CS_ANUAL,190433.55,ok
C4801594.xlsx,IR_CS_ANUAL,15532.97,ok
C4269682.xlsx,IR_CS_ANUAL,5405.73,ok
C4527721.xlsx,IR_CS_ANUAL,28074.63,ok
C4609527.xlsx,IR_CS_ANUAL,31242.31,ok
C3954123.xlsx,IR_CS_ANUAL,10528.35,ok
C5069188.xlsx,IR_CS_ANUAL,52780.24,ok
C4830970.xlsx,IR_CS_ANUAL,18409.81,ok
C4497151.xlsx,IR_CS_ANUAL,12052.98,ok
C5014894.xlsx,IR_CS_ANUAL,8626.49,ok
C4544802.xlsx,IR_CS_ANUAL,14741.44,ok
C4576811.xlsx,IR_CS_ANUAL,88978.79,ok
C4319572.xlsx,IR_CS_ANUAL,30365.64,ok
C4902845.xlsx,IR_CS_ANUAL,7649.54,ok
C4965995.xlsx,IR_CS_ANUAL,17688.23,ok
C4111748.xlsx,IR_CS_ANUAL,12907.48,ok
C4352630.xlsx,IR_CS_ANUAL,25891.9,ok
C4578574.xlsx,IR_CS_ANUAL,5.513.254.000.000.000,ok
C4858430.xlsx,IR_CS_ANUAL,10277.77,ok
C4911850.xlsx,IR_CS_ANUAL,10121.32,ok
C4257713.xlsx,IR_CS_ANUAL,18094.25,ok
C3578995.xlsx,IR_CS_ANUAL,12677.71,ok
C3626711.xlsx,IR_CS_ANUAL,6.040.060.000.000.000,ok
C4642515.xlsx,IR_CS_ANUAL,6.573.970.000.000.000,ok
C4853415.xlsx,IR_CS_ANUAL,17302.12,ok
C4601620.xlsx,IR_CS_ANUAL,18330.24,ok
C4407456.xlsx,IR_CS_ANUAL,12246.57,ok
C4400650.xlsx,IR_CS_ANUAL,10421.87,ok
C4192660.xlsx,IR_CS_ANUAL,19930.58,ok
C4575593.xlsx,IR_CS_ANUAL,7872.42,ok
C4246825.xlsx,IR_CS_ANUAL,12137.69,ok
C3738708.xlsx,IR_CS_ANUAL,5461.25,ok
C4559448.xlsx,IR_CS_ANUAL,24709.72,ok
C4660492.xlsx,IR_CS_ANUAL,41638.22,ok
C3709080.xlsx,IR_CS_ANUAL,13755.62,ok
C3760132.xlsx,IR_CS_ANUAL,24081.59,ok
C4073141.xlsx,IR_CS_ANUAL,16912.78,ok
C4575137.xlsx,IR_CS_ANUAL,42143.14,ok
C5016419.xlsx,IR_CS_ANUAL,22159.38,ok
C3850396.xlsx,IR_CS_ANUAL,11183.79,ok
C4327532.xlsx,IR_CS_ANUAL,16646.92,ok
C4587390.xlsx,IR_CS_ANUAL,5.885.209.999.999.990,ok
C4890996.xlsx,IR_CS_ANUAL,17096.3,ok
C4238335.xlsx,IR_CS_ANUAL,11040.75,ok
C3670714.xlsx,IR_CS_ANUAL,24382.33,ok
C3723482.xlsx,IR_CS_ANUAL,11844.75,ok
C4562997.xlsx,IR_CS_ANUAL,16239.66,ok
C4250185.xlsx,IR_CS_ANUAL,14392.46,ok
C4232424.xlsx,IR_CS_ANUAL,18657.97,ok
C4631157.xlsx,IR_CS_ANUAL,1620.98,ok
C4350250.xlsx,IR_CS_ANUAL,20631.59,ok
C4377942.xlsx,IR_CS_ANUAL,9041.64,ok
C4053597.xlsx,IR_CS_ANUAL,29712.85,ok
C4534536.xlsx,IR_CS_ANUAL,2.823.450.000.000.000,ok
C4587998.xlsx,IR_CS_ANUAL,50189.46,ok
C4650442.xlsx,IR_CS_ANUAL,24477.72,ok
C5004408.xlsx,IR_CS_ANUAL,30520.07,ok
C3711513.xlsx,IR_CS_ANUAL,79990.19,ok
C4690795.xlsx,IR_CS_ANUAL,-8017.8,ok
C4687614.xlsx,IR_CS_ANUAL,25439.43,ok
C4533475.xlsx,IR_CS_ANUAL,29271.92,ok
C4651322.xlsx,IR_CS_ANUAL,9201.22,ok
C4353476.xlsx,IR_CS_ANUAL,8421.78,ok
C4592520.xlsx,IR_CS_ANUAL,4.057.599.999.999.980,ok
C4489665.xlsx,IR_CS_ANUAL,4979.72,ok
C4351966.xlsx,IR_CS_ANUAL,19417.87,ok
C4829675.xlsx,IR_CS_ANUAL,22851.3,ok
C4544143.xlsx,IR_CS_ANUAL,35828.77,ok
C4553683.xlsx,IR_CS_ANUAL,39619.91,ok
C4854565.xlsx,IR_CS_ANUAL,12429.51,ok
C4505662.xlsx,IR_CS_ANUAL,21967.68,ok
C4588236.xlsx,IR_CS_ANUAL,16842.11,ok
C4683688.xlsx,IR_CS_ANUAL,21438.41,ok
C4432762.xlsx,IR_CS_ANUAL,11021.22,ok
C4841388.xlsx,IR_CS_ANUAL,57123.16,ok
C4711416.xlsx,IR_CS_ANUAL,2766.57,ok
C4336531.xlsx,IR_CS_ANUAL,26716.08,ok
C5011358.xlsx,IR_CS_ANUAL,17309.51,ok
C4223246.xlsx,IR_CS_ANUAL,14902.02,ok
C5014585.xlsx,IR_CS_ANUAL,-34873.46,ok
C4001071.xlsx,IR_CS_ANUAL,27494.62,ok
C4541862.xlsx,IR_CS_ANUAL,7120.23,ok
C4507839.xlsx,IR_CS_ANUAL,32802.66,ok
C4046611.xlsx,IR_CS_ANUAL,18164.89,ok
C4699109.xlsx,IR_CS_ANUAL,26961.03,ok
C3588413.xlsx,IR_CS_ANUAL,33847.02,ok
C4424082.xlsx,IR_CS_ANUAL,11065.92,ok
C4260732.xlsx,IR_CS_ANUAL,13666.61,ok
C4179540.xlsx,IR_CS_ANUAL,10862.19,ok
C5076583.xlsx,IR_CS_ANUAL,10413.87,ok
C4619273.xlsx,IR_CS_ANUAL,30473.16,ok
C4611844.xlsx,IR_CS_ANUAL,14879.13,ok
C4796360.xlsx,IR_CS_ANUAL,8.460.999.999.999.980,ok
C3652556.xlsx,IR_CS_ANUAL,7407.25,ok
C4002982.xlsx,IR_CS_ANUAL,11301.48,ok
C4623354.xlsx,IR_CS_ANUAL,12653.55,ok
C4322664.xlsx,IR_CS_ANUAL,12258.86,ok
C4204667.xlsx,IR_CS_ANUAL,13686.58,ok
C4045187.xlsx,IR_CS_ANUAL,5461.08,ok
C5044871.xlsx,IR_CS_ANUAL,-15692.64,ok
C4363277.xlsx,IR_CS_ANUAL,8916.58,ok
C4221385.xlsx,IR_CS_ANUAL,15309.78,ok
C4180066.xlsx,IR_CS_ANUAL,5.280.369.999.999.990,ok
C4693629.xlsx,IR_CS_ANUAL,26148.31,ok
C4460692.xlsx,IR_CS_ANUAL,17237.34,ok
C4635309.xlsx,IR_CS_ANUAL,89134.95,ok
C4551407.xlsx,IR_CS_ANUAL,5.652.459.999.999.990,ok
C4194442.xlsx,IR_CS_ANUAL,13183,ok
C4591322.xlsx,IR_CS_ANUAL,48000.8,ok
C4327456.xlsx,IR_CS_ANUAL,16310.49,ok
C4887661.xlsx,IR_CS_ANUAL,26171.63,ok
C5033301.xlsx,IR_CS_ANUAL,61117.3,ok
C4759422.xlsx,IR_CS_ANUAL,4.573.029.999.999.990,ok
C3616340.xlsx,IR_CS_ANUAL,17620.88,ok
C4967356.xlsx,IR_CS_ANUAL,12234.74,ok
C3695611.xlsx,IR_CS_ANUAL,22285.3,ok
C3833810.xlsx,IR_CS_ANUAL,11372.55,ok
C4248462.xlsx,IR_CS_ANUAL,4.124.099.999.999.990,ok
C4085400.xlsx,IR_CS_ANUAL,40972.96,ok
C4972939.xlsx,IR_CS_ANUAL,14366.89,ok
C3651498.xlsx,IR_CS_ANUAL,56572.83,ok
C4018124.xlsx,IR_CS_ANUAL,15785.32,ok
C4554880.xlsx,IR_CS_ANUAL,1.321.110.000.000.000,ok
C4805748.xlsx,IR_CS_ANUAL,11151.72,ok
C4183992.xlsx,IR_CS_ANUAL,12506.82,ok
C4664553.xlsx,IR_CS_ANUAL,8409.34,ok
C4673478.xlsx,IR_CS_ANUAL,27647.47,ok
C4602961.xlsx,IR_CS_ANUAL,13292.85,ok
C4444638.xlsx,IR_CS_ANUAL,15634.86,ok
C4556842.xlsx,IR_CS_ANUAL,24732.8,ok
C4641903.xlsx,IR_CS_ANUAL,26760.52,ok
C3917599.xlsx,IR_CS_ANUAL,1.799.950.000.000.000,ok
C3987417.xlsx,IR_CS_ANUAL,8997.35,ok
C4288701.xlsx,IR_CS_ANUAL,22743.35,ok
C4649640.xlsx,IR_CS_ANUAL,-5500,ok
C4966913.xlsx,IR_CS_ANUAL,31715.85,ok
C4542924.xlsx,IR_CS_ANUAL,20962.96,ok
C3895097.xlsx,IR_CS_ANUAL,1.580.900.000.000.000,ok
C4632725.xlsx,IR_CS_ANUAL,27592.19,ok
C4565560.xlsx,IR_CS_ANUAL,7.157.790.000.000.000,ok
C4452078.xlsx,IR_CS_ANUAL,48414.91,ok
C3996259.xlsx,IR_CS_ANUAL,12670.54,ok
C4774612.xlsx,IR_CS_ANUAL,18012.88,ok
C4491280.xlsx,IR_CS_ANUAL,12446.98,ok
C4186482.xlsx,IR_CS_ANUAL,15563.53,ok
C4180394.xlsx,IR_CS_ANUAL,13512.63,ok
C4172073.xlsx,IR_CS_ANUAL,18911.82,ok
C3694126.xlsx,IR_CS_ANUAL,23768.1,ok
C4219266.xlsx,IR_CS_ANUAL,12526.89,ok
C4634348.xlsx,IR_CS_ANUAL,45333.29,ok
