arquivo,valor_ultimo_na_linha,status
C3852673.xlsx,0.0,ok
C3852749.xlsx,0.0,ok
C3852697.xlsx,0.0,ok
C3852690.xlsx,0.0,ok
C3852968.xlsx,1.8189894035458565e-12,ok
C3853046.xlsx,0.0,ok
C3853022.xlsx,-4.547473508864641e-12,ok
C3853588.xlsx,-7.275957614183426e-12,ok
C3854005.xlsx,0.0,ok
C3853580.xlsx,-3.637978807091713e-12,ok
C3854210.xlsx,3.637978807091713e-12,ok
C3854070.xlsx,0.0,ok
C3854140.xlsx,0.0,ok
C3853962.xlsx,0.0,ok
C3854291.xlsx,7.275957614183426e-12,ok
C3854309.xlsx,0.0,ok
C3854410.xlsx,-3.637978807091713e-12,ok
C3854491.xlsx,0.0,ok
C3854670.xlsx,4.547473508864641e-12,ok
C3855076.xlsx,-3.637978807091713e-12,ok
C3854604.xlsx,9.094947017729282e-13,ok
C3855221.xlsx,0.0,ok
C3854537.xlsx,0.0,ok
C3854961.xlsx,0.0,ok
C3855836.xlsx,0.0,ok
C3855390.xlsx,2.7284841053187847e-12,ok
C3855931.xlsx,0.0,ok
C3855806.xlsx,0.0,ok
C3855847.xlsx,-3.637978807091713e-12,ok
C3856024.xlsx,0.0,ok
C3855914.xlsx,0.0,ok
C3856177.xlsx,-3.637978807091713e-12,ok
C3856470.xlsx,-3.637978807091713e-12,ok
C3856075.xlsx,0.0,ok
C3856472.xlsx,0.0,ok
C3856665.xlsx,3.637978807091713e-12,ok
C3856525.xlsx,1.4551915228366852e-11,ok
C3856582.xlsx,-36338.96,ok
C3856913.xlsx,0.0,ok
C3856875.xlsx,0.0,ok
C3856707.xlsx,0.0,ok
C3857040.xlsx,0.0,ok
C3857055.xlsx,0.0,ok
C3856986.xlsx,3.637978807091713e-12,ok
C3857126.xlsx,0.0,ok
C3857405.xlsx,-1.8189894035458565e-12,ok
C3857369.xlsx,-9.094947017729282e-12,ok
C3857498.xlsx,14023.28,ok
C3857470.xlsx,0.0,ok
C3857879.xlsx,7.275957614183426e-12,ok
C3858148.xlsx,-1.8189894035458565e-12,ok
C3858113.xlsx,0.0,ok
C3858067.xlsx,0.0,ok
C3858151.xlsx,7.275957614183426e-12,ok
C3858260.xlsx,3.637978807091713e-12,ok
C3858304.xlsx,0.0,ok
C3858223.xlsx,7.275957614183426e-12,ok
C3858467.xlsx,0.0,ok
C3858342.xlsx,-5.4569682106375694e-12,ok
C3858386.xlsx,0.0,ok
C3858470.xlsx,-3.637978807091713e-12,ok
C3858645.xlsx,3.637978807091713e-12,ok
C3858524.xlsx,-3.637978807091713e-12,ok
C3858842.xlsx,0.0,ok
C3858690.xlsx,3.637978807091713e-12,ok
C3858703.xlsx,9.094947017729282e-13,ok
C3859003.xlsx,0.0,ok
C3858927.xlsx,0.0,ok
C3859190.xlsx,-3.637978807091713e-12,ok
C3859336.xlsx,-9.094947017729282e-13,ok
C3859365.xlsx,0.0,ok
C3859473.xlsx,-3.637978807091713e-12,ok
C3859507.xlsx,-7.275957614183426e-12,ok
C3859527.xlsx,0.0,ok
C3859885.xlsx,0.0,ok
C3860025.xlsx,3.637978807091713e-12,ok
C3860126.xlsx,0.0,ok
C3860614.xlsx,0.0,ok
C3860405.xlsx,3.637978807091713e-12,ok
C3860983.xlsx,-3.637978807091713e-12,ok
C3861326.xlsx,0.0,ok
C3861076.xlsx,-7.275957614183426e-12,ok
C3861465.xlsx,0.0,ok
C3861144.xlsx,3.637978807091713e-12,ok
C3861500.xlsx,-3.637978807091713e-12,ok
C3861595.xlsx,0.0,ok
C3861790.xlsx,0.0,ok
C3861864.xlsx,1.5916157281026244e-12,ok
C3861846.xlsx,0.0,ok
C3861963.xlsx,-9.094947017729282e-13,ok
C3862215.xlsx,1.4551915228366852e-11,ok
C3861944.xlsx,-112044.22,ok
C3862220.xlsx,-7.275957614183426e-12,ok
C3862642.xlsx,0.0,ok
C3862277.xlsx,0.0,ok
C3862744.xlsx,0.0,ok
C3863232.xlsx,-7.275957614183426e-12,ok
C3862722.xlsx,-7.275957614183426e-12,ok
C3863518.xlsx,9.094947017729282e-13,ok
C3863230.xlsx,-3.637978807091713e-12,ok
C3863615.xlsx,0.0,ok
C3863602.xlsx,0.0,ok
C3863625.xlsx,0.0,ok
C3863769.xlsx,11267.719999999994,ok
C3863829.xlsx,0.0,ok
C3863718.xlsx,-3.637978807091713e-12,ok
C3863766.xlsx,-130036.5,ok
C3863920.xlsx,0.0,ok
C3864201.xlsx,0.0,ok
C3864327.xlsx,0.0,ok
C3863660.xlsx,-40898.0,ok
C3865053.xlsx,0.0,ok
C3864596.xlsx,-7.275957614183426e-12,ok
C3864607.xlsx,-3.637978807091713e-12,ok
C3864638.xlsx,-5.4569682106375694e-12,ok
C3865125.xlsx,1.8189894035458565e-12,ok
C3865440.xlsx,0.0,ok
C3865418.xlsx,-3.637978807091713e-12,ok
C3865215.xlsx,0.0,ok
C3865549.xlsx,-5.4569682106375694e-12,ok
C3865616.xlsx,0.0,ok
C3865679.xlsx,-3.637978807091713e-12,ok
C3865773.xlsx,1.8189894035458565e-12,ok
C3865855.xlsx,3.637978807091713e-12,ok
C3866066.xlsx,9.094947017729282e-13,ok
C3865801.xlsx,0.0,ok
C3866229.xlsx,0.0,ok
C3866278.xlsx,0.0,ok
C3866368.xlsx,0.0,ok
C3866604.xlsx,0.0,ok
C3866490.xlsx,0.0,ok
C3866596.xlsx,0.0,ok
C3866623.xlsx,0.0,ok
C3866707.xlsx,0.0,ok
C3866750.xlsx,3.637978807091713e-12,ok
C3866767.xlsx,-5.4569682106375694e-12,ok
C3866945.xlsx,0.0,ok
C3867010.xlsx,0.0,ok
C3867097.xlsx,0.0,ok
C3866772.xlsx,9.094947017729282e-13,ok
C3866872.xlsx,0.0,ok
C3867308.xlsx,-1.4551915228366852e-11,ok
C3867151.xlsx,0.0,ok
C3867569.xlsx,7.275957614183426e-12,ok
C3868049.xlsx,-3.637978807091713e-12,ok
C3867338.xlsx,-1.4551915228366852e-11,ok
C3867630.xlsx,0.0,ok
C3868098.xlsx,1.8189894035458565e-12,ok
C3868323.xlsx,-2.7284841053187847e-12,ok
C3868288.xlsx,-1.8189894035458565e-12,ok
C3868220.xlsx,7.275957614183426e-12,ok
C3868236.xlsx,-165713.48000000004,ok
C3868582.xlsx,0.0,ok
C3868551.xlsx,7.275957614183426e-12,ok
C3868756.xlsx,3.637978807091713e-12,ok
C3868492.xlsx,0.0,ok
C3868774.xlsx,0.0,ok
C3868859.xlsx,-7.275957614183426e-12,ok
C3869306.xlsx,7.275957614183426e-12,ok
C3869158.xlsx,0.0,ok
C3868981.xlsx,3.637978807091713e-12,ok
C3869722.xlsx,0.0,ok
C3869497.xlsx,0.0,ok
C3869870.xlsx,0.0,ok
C3869890.xlsx,0.0,ok
C3869952.xlsx,-3.637978807091713e-12,ok
C3869957.xlsx,1.8189894035458565e-12,ok
C3870094.xlsx,0.0,ok
C3870153.xlsx,1.8189894035458565e-12,ok
C3870163.xlsx,7.275957614183426e-12,ok
C3869912.xlsx,-223056.7799999998,ok
C3870179.xlsx,0.0,ok
C3870181.xlsx,0.0,ok
C3870192.xlsx,-1.8189894035458565e-12,ok
C3870218.xlsx,5.4569682106375694e-12,ok
C3870502.xlsx,0.0,ok
C3870247.xlsx,-7.275957614183426e-12,ok
C3870374.xlsx,0.0,ok
C3870709.xlsx,-9.094947017729282e-13,ok
C3870445.xlsx,-633057.5,ok
C3870789.xlsx,0.0,ok
C3870749.xlsx,7.275957614183426e-12,ok
C3870955.xlsx,0.0,ok
C3870804.xlsx,-3.637978807091713e-12,ok
C3871163.xlsx,-3.637978807091713e-12,ok
C3871216.xlsx,-1.8189894035458565e-12,ok
C3871230.xlsx,9.094947017729282e-12,ok
C3871228.xlsx,7.275957614183426e-12,ok
C3871239.xlsx,0.0,ok
C3871290.xlsx,-7.275957614183426e-12,ok
C3871523.xlsx,0.0,ok
C3871381.xlsx,0.0,ok
C3871781.xlsx,0.0,ok
C3871831.xlsx,0.0,ok
C3871575.xlsx,0.0,ok
C3871673.xlsx,0.0,ok
C3871862.xlsx,3.637978807091713e-12,ok
C3871847.xlsx,-3.637978807091713e-12,ok
C3872035.xlsx,0.0,ok
C3871887.xlsx,0.0,ok
C3871997.xlsx,32360.25,ok
C3871915.xlsx,-3.637978807091713e-12,ok
C3872198.xlsx,0.0,ok
C3872268.xlsx,0.0,ok
C3872127.xlsx,0.0,ok
C3872632.xlsx,0.0,ok
C3872427.xlsx,-7.275957614183426e-12,ok
C3872664.xlsx,0.0,ok
C3872537.xlsx,0.0,ok
C3872689.xlsx,-3.637978807091713e-12,ok
C3872859.xlsx,0.0,ok
C3872983.xlsx,0.0,ok
C3872667.xlsx,0.0,ok
C3872873.xlsx,0.0,ok
C3873182.xlsx,0.0,ok
C3873078.xlsx,0.0,ok
C3873366.xlsx,0.0,ok
C3873438.xlsx,0.0,ok
C3873598.xlsx,0.0,ok
C3873324.xlsx,0.0,ok
C3873541.xlsx,0.0,ok
C3873694.xlsx,3.637978807091713e-12,ok
C3873643.xlsx,-3.637978807091713e-12,ok
C3873750.xlsx,-1.8189894035458565e-12,ok
C3873860.xlsx,0.0,ok
C3873785.xlsx,4.547473508864641e-12,ok
C3874086.xlsx,0.0,ok
C3873806.xlsx,-3.637978807091713e-12,ok
C3874417.xlsx,0.0,ok
C3874128.xlsx,0.0,ok
C3874466.xlsx,3.637978807091713e-12,ok
C3874308.xlsx,0.0,ok
C3874591.xlsx,0.0,ok
C3874624.xlsx,0.0,ok
C3874913.xlsx,0.0,ok
C3874561.xlsx,-7.275957614183426e-12,ok
C3874958.xlsx,0.0,ok
C3874769.xlsx,0.0,ok
C3875083.xlsx,0.0,ok
C3875543.xlsx,0.0,ok
C3875462.xlsx,0.0,ok
C3875633.xlsx,0.0,ok
C3875634.xlsx,0.0,ok
C3875766.xlsx,0.0,ok
C3875767.xlsx,0.0,ok
C3876005.xlsx,0.0,ok
C3875863.xlsx,1.8189894035458565e-12,ok
C3876067.xlsx,0.0,ok
C3876216.xlsx,-3.637978807091713e-12,ok
C3876318.xlsx,-8.185452315956354e-12,ok
C3876298.xlsx,0.0,ok
C3876452.xlsx,1.8189894035458565e-12,ok
C3876417.xlsx,0.0,ok
C3876276.xlsx,-7.275957614183426e-12,ok
C3876567.xlsx,0.0,ok
C3876601.xlsx,0.0,ok
C3876860.xlsx,0.0,ok
C3876810.xlsx,0.0,ok
C3876469.xlsx,-3.637978807091713e-12,ok
C3876720.xlsx,-1.8189894035458565e-12,ok
C3876895.xlsx,0.0,ok
C3876946.xlsx,3.637978807091713e-12,ok
C3876940.xlsx,0.0,ok
C3877627.xlsx,0.0,ok
C3877422.xlsx,0.0,ok
C3878014.xlsx,3.637978807091713e-12,ok
C3877249.xlsx,-7.275957614183426e-12,ok
C3878076.xlsx,0.0,ok
C3878097.xlsx,0.0,ok
C3878145.xlsx,-61362.31999999999,ok
C3878537.xlsx,0.0,ok
C3878726.xlsx,0.0,ok
C3878151.xlsx,0.0,ok
C3878652.xlsx,-3.637978807091713e-12,ok
C3878728.xlsx,7.275957614183426e-12,ok
C3879034.xlsx,1.4551915228366852e-11,ok
C3878910.xlsx,0.0,ok
C3878752.xlsx,-3.637978807091713e-12,ok
C3879251.xlsx,-3.637978807091713e-12,ok
C3879356.xlsx,0.0,ok
C3879134.xlsx,0.0,ok
C3879462.xlsx,-1.4551915228366852e-11,ok
C3879380.xlsx,0.0,ok
C3879546.xlsx,-9.094947017729282e-13,ok
C3879572.xlsx,0.0,ok
C3879798.xlsx,0.0,ok
C3879683.xlsx,0.0,ok
C3879875.xlsx,0.0,ok
C3879903.xlsx,3.637978807091713e-12,ok
C3880104.xlsx,-3.637978807091713e-12,ok
C3880091.xlsx,7.275957614183426e-12,ok
C3880168.xlsx,7.275957614183426e-12,ok
C3880205.xlsx,0.0,ok
C3880347.xlsx,3.637978807091713e-12,ok
C3880537.xlsx,1.8189894035458565e-12,ok
C3880581.xlsx,0.0,ok
C3880754.xlsx,1.8189894035458565e-12,ok
C3880645.xlsx,-1.8189894035458565e-12,ok
C3880632.xlsx,0.0,ok
C3881073.xlsx,-3.637978807091713e-12,ok
C3881277.xlsx,9360.789999999995,ok
C3880811.xlsx,3.637978807091713e-12,ok
C3880834.xlsx,7.275957614183426e-12,ok
C3881217.xlsx,0.0,ok
C3881359.xlsx,-7.275957614183426e-12,ok
C3881445.xlsx,-1.8189894035458565e-12,ok
C3881855.xlsx,-3.637978807091713e-12,ok
C3881758.xlsx,-7.275957614183426e-12,ok
C3881533.xlsx,-7.275957614183426e-12,ok
C3881975.xlsx,-1.8189894035458565e-12,ok
C3882199.xlsx,0.0,ok
C3882434.xlsx,7.275957614183426e-12,ok
C3882197.xlsx,0.0,ok
C3882764.xlsx,0.0,ok
C3883078.xlsx,-7.275957614183426e-12,ok
C3883340.xlsx,22043.429999999997,ok
C3882915.xlsx,3.637978807091713e-12,ok
C3883388.xlsx,0.0,ok
C3883501.xlsx,3.637978807091713e-12,ok
C3883515.xlsx,-3.637978807091713e-12,ok
C3883508.xlsx,1.8189894035458565e-12,ok
C3883745.xlsx,0.0,ok
C3883672.xlsx,0.0,ok
C3883259.xlsx,-1.8189894035458565e-12,ok
C3884390.xlsx,0.0,ok
C3883658.xlsx,-3.637978807091713e-12,ok
C3884283.xlsx,0.0,ok
C3885132.xlsx,-3.637978807091713e-12,ok
C3884749.xlsx,4.547473508864641e-12,ok
C3885036.xlsx,0.0,ok
C3884576.xlsx,1.8189894035458565e-12,ok
C3885446.xlsx,-1.8189894035458565e-12,ok
C3885226.xlsx,0.0,ok
C3885145.xlsx,-7.275957614183426e-12,ok
C3885486.xlsx,0.0,ok
C3885563.xlsx,0.0,ok
C3885673.xlsx,0.0,ok
C3885592.xlsx,-3.637978807091713e-12,ok
C3885706.xlsx,0.0,ok
C3885712.xlsx,-3.637978807091713e-12,ok
C3885728.xlsx,7.275957614183426e-12,ok
C3885805.xlsx,0.0,ok
C3885837.xlsx,3.637978807091713e-12,ok
C3885882.xlsx,0.0,ok
C3885932.xlsx,-1.8189894035458565e-12,ok
C3885877.xlsx,-1.8189894035458565e-12,ok
C3886109.xlsx,0.0,ok
C3886421.xlsx,3.637978807091713e-12,ok
C3886322.xlsx,0.0,ok
C3886465.xlsx,0.0,ok
C3886761.xlsx,0.0,ok
C3886378.xlsx,-3.637978807091713e-12,ok
C3886876.xlsx,0.0,ok
C3886587.xlsx,0.0,ok
C3887272.xlsx,-1.8189894035458565e-12,ok
C3887297.xlsx,-3.637978807091713e-12,ok
C3886898.xlsx,7.275957614183426e-12,ok
C3887238.xlsx,0.0,ok
C3887416.xlsx,0.0,ok
C3887482.xlsx,0.0,ok
C3887657.xlsx,0.0,ok
C3887894.xlsx,0.0,ok
C3887958.xlsx,-9.094947017729282e-13,ok
C3887965.xlsx,1.8189894035458565e-12,ok
C3887872.xlsx,0.0,ok
C3888648.xlsx,-3.637978807091713e-12,ok
C3888131.xlsx,0.0,ok
C3888819.xlsx,-5.820766091346741e-11,ok
C3888262.xlsx,0.0,ok
C3889121.xlsx,0.0,ok
C3889199.xlsx,0.0,ok
C3889310.xlsx,0.0,ok
C3889414.xlsx,1.8189894035458565e-12,ok
C3889736.xlsx,7.275957614183426e-12,ok
C3890028.xlsx,0.0,ok
C3889432.xlsx,0.0,ok
C3889794.xlsx,0.0,ok
C3889957.xlsx,0.0,ok
C3890051.xlsx,0.0,ok
C3890057.xlsx,0.0,ok
C3890267.xlsx,0.0,ok
C3890351.xlsx,-3.637978807091713e-12,ok
C3890485.xlsx,1.8189894035458565e-12,ok
C3890183.xlsx,-3.637978807091713e-12,ok
C3890733.xlsx,0.0,ok
C3890781.xlsx,0.0,ok
C3890514.xlsx,0.0,ok
C3891206.xlsx,0.0,ok
C3891114.xlsx,0.0,ok
C3891014.xlsx,0.0,ok
C3891555.xlsx,-9.094947017729282e-13,ok
C3891378.xlsx,2.9103830456733704e-11,ok
C3891675.xlsx,0.0,ok
C3891305.xlsx,0.0,ok
C3892121.xlsx,1.8189894035458565e-12,ok
C3892145.xlsx,-3.637978807091713e-12,ok
C3892486.xlsx,3.637978807091713e-12,ok
C3892546.xlsx,5.4569682106375694e-12,ok
C3892181.xlsx,0.0,ok
C3892621.xlsx,0.0,ok
C3892809.xlsx,0.0,ok
C3892271.xlsx,0.0,ok
C3892919.xlsx,-1.8189894035458565e-12,ok
C3893008.xlsx,-3.637978807091713e-12,ok
C3893069.xlsx,0.0,ok
C3893120.xlsx,0.0,ok
C3893073.xlsx,0.0,ok
C3893301.xlsx,0.0,ok
C3893248.xlsx,0.0,ok
C3893297.xlsx,2.7284841053187847e-12,ok
C3893302.xlsx,9.094947017729282e-13,ok
C3893348.xlsx,0.0,ok
C3893310.xlsx,-96622.04,ok
C3893320.xlsx,1.8189894035458565e-12,ok
C3893383.xlsx,0.0,ok
C3893373.xlsx,-3.637978807091713e-12,ok
C3893627.xlsx,-3.637978807091713e-12,ok
C3893578.xlsx,0.0,ok
C3893816.xlsx,0.0,ok
C3893990.xlsx,7.275957614183426e-12,ok
C3893951.xlsx,0.0,ok
C3893936.xlsx,3.637978807091713e-12,ok
C3894098.xlsx,-3.637978807091713e-12,ok
C3893877.xlsx,-3.637978807091713e-12,ok
C3894432.xlsx,-3.637978807091713e-12,ok
C3894540.xlsx,7.275957614183426e-12,ok
C3894785.xlsx,0.0,ok
C3894921.xlsx,30797.480000000003,ok
C3894977.xlsx,-1.8189894035458565e-12,ok
C3895097.xlsx,0.0,ok
C3895121.xlsx,0.0,ok
C3894628.xlsx,0.0,ok
C3895171.xlsx,-3.637978807091713e-12,ok
C3895126.xlsx,7.275957614183426e-12,ok
C3895257.xlsx,0.0,ok
C3895403.xlsx,0.0,ok
C3895478.xlsx,-1.8189894035458565e-12,ok
C3895616.xlsx,3.637978807091713e-12,ok
C3895624.xlsx,0.0,ok
C3895664.xlsx,0.0,ok
C3895679.xlsx,3.637978807091713e-12,ok
C3895910.xlsx,0.0,ok
C3895798.xlsx,-5.4569682106375694e-12,ok
C3896140.xlsx,0.0,ok
C3896142.xlsx,0.0,ok
C3895827.xlsx,0.0,ok
C3895937.xlsx,0.0,ok
C3896145.xlsx,0.0,ok
C3896214.xlsx,0.0,ok
C3896332.xlsx,0.0,ok
C3896288.xlsx,-7.275957614183426e-12,ok
C3896372.xlsx,0.0,ok
C3896472.xlsx,-4.547473508864641e-12,ok
C3896556.xlsx,0.0,ok
C3896486.xlsx,-7.275957614183426e-12,ok
C3896660.xlsx,0.0,ok
C3896706.xlsx,-1.4551915228366852e-11,ok
C3896715.xlsx,0.0,ok
C3896766.xlsx,0.0,ok
C3896730.xlsx,-463034.8000000001,ok
C3897254.xlsx,0.0,ok
C3897125.xlsx,0.0,ok
C3896802.xlsx,-249881.98000000004,ok
C3897376.xlsx,-9.094947017729282e-13,ok
C3897335.xlsx,0.0,ok
C3897625.xlsx,0.0,ok
C3897732.xlsx,0.0,ok
C3897607.xlsx,0.0,ok
C3897682.xlsx,1.8189894035458565e-12,ok
C3897833.xlsx,0.0,ok
C3897676.xlsx,1.8189894035458565e-12,ok
C3898047.xlsx,-9.094947017729282e-13,ok
C3898149.xlsx,-7.275957614183426e-12,ok
C3898439.xlsx,0.0,ok
C3898481.xlsx,1.8189894035458565e-12,ok
C3898240.xlsx,0.0,ok
C3898623.xlsx,-3.637978807091713e-12,ok
C3898680.xlsx,0.0,ok
C3898763.xlsx,7.275957614183426e-12,ok
C3898811.xlsx,-1.8189894035458565e-12,ok
C3899063.xlsx,0.0,ok
C3898863.xlsx,3.637978807091713e-12,ok
C3898928.xlsx,1.8189894035458565e-12,ok
C3899260.xlsx,0.0,ok
C3898975.xlsx,0.0,ok
C3899314.xlsx,3.637978807091713e-12,ok
C3899346.xlsx,3.637978807091713e-12,ok
C3899478.xlsx,0.0,ok
C3899543.xlsx,0.0,ok
C3899536.xlsx,7.275957614183426e-12,ok
C3899839.xlsx,0.0,ok
C3900021.xlsx,0.0,ok
C3899698.xlsx,0.0,ok
C3899702.xlsx,1.4551915228366852e-11,ok
C3900084.xlsx,1.8189894035458565e-12,ok
C3900250.xlsx,0.0,ok
C3900325.xlsx,0.0,ok
C3900383.xlsx,0.0,ok
C3900449.xlsx,0.0,ok
C3900456.xlsx,0.0,ok
C3900824.xlsx,0.0,ok
C3900790.xlsx,-1.4551915228366852e-11,ok
C3900907.xlsx,-5.4569682106375694e-12,ok
C3901106.xlsx,0.0,ok
C3901143.xlsx,0.0,ok
C3901285.xlsx,0.0,ok
C3901233.xlsx,0.0,ok
C3901303.xlsx,0.0,ok
C3901473.xlsx,0.0,ok
C3901590.xlsx,-7.275957614183426e-12,ok
C3901728.xlsx,0.0,ok
C3901755.xlsx,0.0,ok
C3901930.xlsx,4.547473508864641e-13,ok
C3902107.xlsx,0.0,ok
C3902246.xlsx,0.0,ok
C3901849.xlsx,-3.637978807091713e-12,ok
C3902307.xlsx,0.0,ok
C3902449.xlsx,0.0,ok
C3902644.xlsx,0.0,ok
C3902473.xlsx,0.0,ok
C3902991.xlsx,3.637978807091713e-12,ok
C3902651.xlsx,9.094947017729282e-13,ok
C3902877.xlsx,3.637978807091713e-12,ok
C3903275.xlsx,1.4551915228366852e-11,ok
C3903539.xlsx,1.8189894035458565e-12,ok
C3903583.xlsx,0.0,ok
C3903255.xlsx,3.637978807091713e-12,ok
C3903344.xlsx,0.0,ok
C3903654.xlsx,0.0,ok
C3903673.xlsx,0.0,ok
C3903765.xlsx,7.275957614183426e-12,ok
C3903749.xlsx,-3.637978807091713e-12,ok
C3903702.xlsx,0.0,ok
C3903946.xlsx,3.637978807091713e-12,ok
C3903937.xlsx,0.0,ok
C3904055.xlsx,0.0,ok
C3903956.xlsx,0.0,ok
C3904175.xlsx,0.0,ok
C3904186.xlsx,0.0,ok
C3904498.xlsx,3.637978807091713e-12,ok
C3904477.xlsx,-7.275957614183426e-12,ok
C3904594.xlsx,3.637978807091713e-12,ok
C3904780.xlsx,-9.094947017729282e-13,ok
C3904670.xlsx,0.0,ok
C3904989.xlsx,9.094947017729282e-13,ok
C3904860.xlsx,0.0,ok
C3905046.xlsx,0.0,ok
C3905113.xlsx,0.0,ok
C3905102.xlsx,-3.637978807091713e-12,ok
C3905091.xlsx,-5.4569682106375694e-12,ok
C3905232.xlsx,3.637978807091713e-12,ok
C3905348.xlsx,9.094947017729282e-13,ok
C3905606.xlsx,0.0,ok
C3905515.xlsx,1.8189894035458565e-12,ok
C3905479.xlsx,0.0,ok
C3905607.xlsx,0.0,ok
C3905626.xlsx,0.0,ok
C3905754.xlsx,3.637978807091713e-12,ok
C3906069.xlsx,1.4551915228366852e-11,ok
C3906043.xlsx,0.0,ok
C3906279.xlsx,7.275957614183426e-12,ok
C3905816.xlsx,0.0,ok
C3906369.xlsx,3.637978807091713e-12,ok
C3905888.xlsx,3.637978807091713e-12,ok
C3906389.xlsx,0.0,ok
C3906437.xlsx,0.0,ok
C3906581.xlsx,1.8189894035458565e-12,ok
C3906480.xlsx,-3.637978807091713e-12,ok
C3906716.xlsx,0.0,ok
C3906783.xlsx,3.637978807091713e-12,ok
C3906502.xlsx,0.0,ok
C3906823.xlsx,0.0,ok
C3906902.xlsx,0.0,ok
C3907087.xlsx,1.8189894035458565e-12,ok
C3907141.xlsx,0.0,ok
C3907243.xlsx,-5.4569682106375694e-12,ok
C3907365.xlsx,0.0,ok
C3907267.xlsx,3.637978807091713e-12,ok
C3907159.xlsx,0.0,ok
C3907386.xlsx,7.275957614183426e-12,ok
C3907450.xlsx,3.637978807091713e-12,ok
C3907560.xlsx,-3.637978807091713e-12,ok
C3907663.xlsx,4.547473508864641e-12,ok
C3907628.xlsx,-3.637978807091713e-12,ok
C3907657.xlsx,0.0,ok
C3907717.xlsx,-1.8189894035458565e-12,ok
C3907689.xlsx,0.0,ok
C3907711.xlsx,0.0,ok
C3907758.xlsx,0.0,ok
C3907736.xlsx,0.0,ok
C3907958.xlsx,3.637978807091713e-12,ok
C3907989.xlsx,1.8189894035458565e-12,ok
C3907922.xlsx,0.0,ok
C3908054.xlsx,-9.094947017729282e-13,ok
C3908117.xlsx,0.0,ok
C3908129.xlsx,0.0,ok
C3908191.xlsx,0.0,ok
C3908197.xlsx,-3.637978807091713e-12,ok
C3908307.xlsx,0.0,ok
C3908212.xlsx,7.275957614183426e-12,ok
C3908416.xlsx,-1.8189894035458565e-12,ok
C3908461.xlsx,-7.275957614183426e-12,ok
C3908503.xlsx,0.0,ok
C3908534.xlsx,0.0,ok
C3908725.xlsx,1.8189894035458565e-12,ok
C3908563.xlsx,0.0,ok
C3908724.xlsx,0.0,ok
C3908489.xlsx,0.0,ok
C3908847.xlsx,3.637978807091713e-12,ok
C3908891.xlsx,7.275957614183426e-12,ok
C3908890.xlsx,1.8189894035458565e-12,ok
C3908913.xlsx,3.637978807091713e-12,ok
C3909245.xlsx,3.637978807091713e-12,ok
C3909544.xlsx,0.0,ok
C3909463.xlsx,-9.094947017729282e-13,ok
C3909792.xlsx,0.0,ok
C3909727.xlsx,0.0,ok
C3909798.xlsx,-3.637978807091713e-12,ok
C3909758.xlsx,1.8189894035458565e-12,ok
C3909733.xlsx,-3.637978807091713e-12,ok
C3909846.xlsx,0.0,ok
C3909836.xlsx,3.637978807091713e-12,ok
C3910166.xlsx,0.0,ok
C3910128.xlsx,0.0,ok
C3910170.xlsx,40000.0,ok
C3910033.xlsx,0.0,ok
C3910195.xlsx,0.0,ok
C3910276.xlsx,0.0,ok
C3910575.xlsx,0.0,ok
C3910865.xlsx,3.637978807091713e-12,ok
C3910620.xlsx,0.0,ok
C3910943.xlsx,0.0,ok
C3910939.xlsx,7.275957614183426e-12,ok
C3910946.xlsx,1.8189894035458565e-12,ok
C3911009.xlsx,0.0,ok
C3911045.xlsx,0.0,ok
C3911038.xlsx,3.637978807091713e-12,ok
C3911167.xlsx,0.0,ok
C3911334.xlsx,0.0,ok
C3911083.xlsx,-3.637978807091713e-12,ok
C3911173.xlsx,0.0,ok
C3911598.xlsx,1.8189894035458565e-12,ok
C3911618.xlsx,-3.637978807091713e-12,ok
C3911617.xlsx,-1.8189894035458565e-12,ok
C3911629.xlsx,3.637978807091713e-12,ok
C3911665.xlsx,3.637978807091713e-12,ok
C3911613.xlsx,0.0,ok
C3911658.xlsx,0.0,ok
C3911745.xlsx,-1.8189894035458565e-12,ok
C3911803.xlsx,0.0,ok
C3911959.xlsx,0.0,ok
C3911983.xlsx,0.0,ok
C3912219.xlsx,-9.094947017729282e-13,ok
C3911930.xlsx,0.0,ok
C3911690.xlsx,0.0,ok
C3912394.xlsx,3.637978807091713e-12,ok
C3912757.xlsx,0.0,ok
C3912569.xlsx,-1.8189894035458565e-12,ok
C3912794.xlsx,0.0,ok
C3912661.xlsx,-7.275957614183426e-12,ok
C3912779.xlsx,0.0,ok
C3912982.xlsx,0.0,ok
C3912807.xlsx,3.637978807091713e-12,ok
C3913041.xlsx,0.0,ok
C3913544.xlsx,1.8189894035458565e-12,ok
C3913634.xlsx,0.0,ok
C3913861.xlsx,0.0,ok
C3913899.xlsx,0.0,ok
C3913391.xlsx,0.0,ok
C3914122.xlsx,3.637978807091713e-12,ok
C3914095.xlsx,-7.275957614183426e-12,ok
C3914152.xlsx,0.0,ok
C3914240.xlsx,0.0,ok
C3914287.xlsx,1.8189894035458565e-12,ok
C3914250.xlsx,-3.637978807091713e-12,ok
C3914321.xlsx,0.0,ok
C3914366.xlsx,0.0,ok
C3914364.xlsx,0.0,ok
C3914511.xlsx,2.7284841053187847e-12,ok
C3914593.xlsx,0.0,ok
C3914623.xlsx,7.275957614183426e-12,ok
C3914649.xlsx,-3.637978807091713e-12,ok
